temperature,humidity,co2
30.84,68.58,455
30.85,68.61,458
30.88,68.66,468
30.9,68.89,471
30.93,69.3,469
30.93,69.59,451
30.94,70.03,463
30.95,70.17,464
30.96,70.4,459
30.97,70.73,462
30.98,71.25,454
30.99,71.34,461
31.0,71.36,451
31.02,71.65,464
31.03,71.78,457
31.04,71.81,462
31.05,71.85,475
31.06,71.74,449
31.08,71.64,445
31.09,71.64,454
31.1,71.71,452
31.11,71.67,452
31.11,71.64,468
31.11,71.69,468
31.12,71.76,458
31.12,71.78,463
31.13,71.87,450
31.13,71.88,457
31.13,71.89,458
31.14,71.98,452
31.14,72.09,455
31.15,72.11,450
31.15,72.13,454
31.16,72.22,444
31.17,72.29,453
31.16,72.27,455
31.16,72.31,457
31.16,72.3,462
31.17,72.39,455
31.18,72.49,470
31.18,72.57,456
31.18,72.56,459
31.19,72.64,449
31.19,72.64,459
31.19,72.66,446
31.19,72.67,454
31.2,72.84,466
31.2,73.11,466
31.2,73.28,449
31.2,73.43,451
31.2,73.45,461
31.2,73.25,458
31.2,73.23,456
31.21,73.43,453
31.21,73.36,463
31.21,73.34,444
31.22,73.27,451
31.22,73.34,454
31.22,73.34,457
31.23,73.53,455
31.23,73.54,459
31.23,73.46,455
31.24,73.51,439
31.24,73.54,440
31.23,73.51,463
31.24,73.51,470
31.24,73.57,466
31.24,73.64,448
31.24,73.7,448
31.25,73.7,448
31.24,73.77,453
31.24,73.81,454
31.24,73.76,457
31.24,73.84,445
31.24,73.83,462
31.25,73.86,454
31.24,73.87,465
31.25,73.83,458
31.26,73.88,471
31.25,73.95,450
31.25,73.99,446
31.25,74.02,448
31.25,74.05,434
31.24,74.11,454
31.24,74.15,455
31.24,74.16,456
31.24,74.21,452
31.24,74.24,456
31.24,74.26,455
31.24,74.29,455
31.24,74.29,448
31.24,74.31,451
31.24,74.39,450
31.24,74.38,452
31.25,74.39,451
31.25,74.38,452
31.25,74.41,464
31.25,74.44,454
31.25,74.48,465
31.25,74.49,463
31.25,74.5,459
31.25,74.56,443
31.25,74.63,463
31.25,74.63,446
31.25,74.64,461
31.25,74.68,457
31.26,74.67,455
31.27,74.72,452
31.27,74.69,454
31.28,74.68,458
31.29,74.68,465
31.3,74.72,466
31.31,74.64,459
31.32,74.65,471
31.33,74.66,444
31.34,74.61,457
31.36,74.57,460
31.37,74.58,453
31.38,74.59,458
31.39,74.57,454
31.41,74.65,470
31.42,74.64,469
31.44,74.54,459
31.46,74.57,458
31.48,74.56,468
31.5,74.63,462
31.53,74.59,461
31.54,74.51,469
31.56,74.54,471
31.59,74.54,458
31.53,73.28,445
30.52,66.64,445
29.31,63.06,426
28.37,60.57,420
27.65,58.46,413
27.07,56.73,420
26.58,55.86,418
26.16,55.2,433
25.86,55.0,425
25.57,54.39,413
25.29,54.02,421
25.1,53.85,433
24.9,53.81,424
24.73,54.2,417
24.58,54.39,425
24.44,54.01,423
24.32,54.22,416
24.21,54.45,421
24.05,54.81,435
23.89,55.09,445
23.86,55.52,465
23.86,56.31,498
23.9,56.54,530
23.94,56.81,566
23.98,57.95,630
23.92,59.78,682
24.0,60.13,734
24.21,58.82,773
24.26,58.08,783
24.2,59.18,844
24.26,59.31,883
24.41,58.72,931
24.42,58.38,955
24.48,57.93,961
24.49,57.7,976
24.45,57.29,977
24.38,57.24,978
24.35,56.79,992
24.3,56.44,1008
24.28,56.72,1011
24.33,61.41,1013
24.76,69.33,881
25.08,68.01,809
25.37,66.07,831
25.96,64.31,893
26.47,62.42,946
26.88,61.13,984
27.17,60.02,1047
27.33,59.35,1084
27.45,58.87,1130
27.51,58.24,1164
27.53,58.03,1207
27.6,57.79,1231
27.65,56.99,1258
27.49,57.19,1261
26.78,58.28,1261
26.26,59.74,1271
26.56,63.42,1194
26.88,63.37,1023
27.05,62.81,964
27.41,61.5,953
27.67,60.61,985
27.79,60.44,1055
27.89,61.26,1177
28.04,61.44,1317
28.12,63.1,1389
28.27,61.94,1544
28.38,61.72,1687
28.44,61.35,1757
28.52,60.85,1863
28.55,59.99,1957
28.57,59.93,2010
28.46,59.75,2063
28.26,60.85,2129
28.13,61.43,2093
28.22,61.68,2162
28.41,60.49,2297
28.58,58.92,2312
28.57,58.16,2389
28.59,58.17,2436
28.58,58.54,2496
28.69,62.0,2158
28.59,60.73,1946
28.43,59.88,1936
28.31,59.44,1972
28.23,59.74,1980
28.23,59.68,2042
28.32,59.01,2123
28.45,57.6,2197
28.52,56.8,2208
28.55,55.78,2263
28.55,55.68,2289
28.59,55.92,2290
28.56,55.9,2305
28.55,55.33,2350
28.52,54.86,2352
28.49,54.62,2372
28.49,54.06,2406
28.47,53.63,2413
28.45,54.05,2424
28.45,59.08,2030
28.48,61.62,1553
28.52,59.59,1448
28.48,58.1,1462
27.8,59.27,1499
27.04,59.07,1546
26.55,58.44,1567
26.18,57.82,1600
25.94,57.18,1600
25.75,56.77,1622
25.57,56.28,1652
25.44,55.94,1661
25.31,55.94,1645
25.22,55.72,1641
25.13,55.37,1665
25.0,55.67,1664
24.9,55.79,1703
24.79,55.63,1703
24.7,55.63,1686
24.61,55.48,1706
24.56,55.46,1720
24.53,57.3,1708
24.54,56.86,1556
24.27,56.86,1421
24.01,55.03,1340
23.76,54.9,1272
23.6,55.22,1193
23.49,58.6,1143
23.41,59.16,1085
23.5,60.33,1106
23.72,59.85,1237
24.33,58.82,1386
24.98,57.61,1539
25.48,56.51,1642
25.71,55.56,1751
25.83,55.32,1818
25.99,55.45,1896
26.22,54.48,1985
26.36,54.24,2080
26.3,53.6,2190
26.24,53.84,2254
26.31,53.67,2352
26.38,53.15,2411
26.33,52.93,2471
26.24,53.38,2521
26.38,53.26,2566
26.5,52.66,2587
26.49,52.41,2663
26.5,56.04,2545
26.49,60.83,2053
26.48,61.08,1826
26.57,60.68,1752
26.63,59.67,1850
26.65,58.28,1931
26.7,57.07,1975
26.7,55.73,2063
26.46,54.84,2109
25.74,54.54,2065
25.28,54.35,2056
24.92,54.22,2077
24.67,53.99,2109
24.45,53.79,2119
24.31,56.01,2059
24.47,64.4,1746
24.72,69.51,1233
25.04,68.54,983
25.78,67.07,943
26.5,66.14,914
27.02,65.08,900
27.43,63.84,876
27.73,63.59,867
27.96,63.23,872
28.14,63.78,860
28.24,64.34,827
28.38,63.36,839
28.48,64.55,809
28.54,64.64,792
28.63,64.28,802
28.69,64.6,801
28.75,65.44,770
28.79,65.53,764
28.85,65.23,746
28.89,66.15,746
28.93,65.93,747
28.96,66.23,720
28.98,66.42,703
29.01,66.56,695
29.04,66.52,716
29.06,66.85,683
29.07,67.11,689
29.1,67.1,683
29.13,67.07,703
29.16,67.29,681
29.17,67.81,659
29.19,68.15,645
29.2,67.98,657
29.22,67.46,657
29.25,67.67,639
29.28,67.67,639
29.3,67.6,638
29.31,67.78,639
29.3,68.1,628
29.31,68.25,629
29.31,68.74,625
29.32,68.61,638
29.33,68.81,616
29.34,68.65,617
29.36,68.6,623
29.37,68.54,611
29.38,68.89,602
29.39,69.06,598
29.39,69.39,596
29.4,69.15,601
29.41,69.49,592
29.42,69.5,578
29.43,69.43,584
29.44,69.48,586
29.44,69.63,575
29.45,69.68,569
29.46,69.44,560
29.47,69.57,583
29.48,69.58,557
29.49,69.62,556
29.49,69.86,561
29.49,69.79,561
29.5,69.88,569
29.51,69.97,558
29.51,69.83,563
29.51,70.05,550
29.51,70.08,552
29.52,70.11,546
29.53,70.02,546
29.53,70.16,552
29.53,70.2,528
29.54,70.26,540
29.54,70.21,528
29.55,70.19,554
29.54,70.28,540
29.55,70.28,533
29.55,70.26,530
29.56,70.27,533
29.55,70.37,536
29.56,70.3,530
29.56,70.19,538
29.58,70.26,540
29.56,70.52,529
29.57,70.33,540
29.59,70.56,524
29.59,70.56,526
29.59,70.69,524
29.59,70.73,536
29.59,70.77,519
29.59,70.81,515
29.6,70.9,520
29.61,70.83,526
29.61,70.98,515
29.61,71.05,514
29.62,71.06,510
29.62,71.07,510
29.62,71.13,532
29.62,71.12,531
29.62,71.23,516
29.63,71.24,521
29.63,71.18,517
29.64,71.18,521
29.65,71.21,514
29.66,71.14,518
29.68,71.1,516
29.69,71.14,525
29.7,71.19,494
29.71,71.27,493
29.72,71.27,506
29.73,71.51,508
29.74,71.61,499
29.76,71.66,514
29.79,71.7,517
29.8,71.55,502
29.83,71.6,504
29.86,71.45,502
29.89,71.26,495
29.92,71.07,499
29.97,71.1,509
30.0,71.1,502
30.03,71.12,495
30.05,71.21,500
30.07,71.26,500
29.63,67.64,475
28.28,62.77,458
27.12,61.36,466
26.34,59.31,481
25.7,58.78,514
25.29,59.12,575
25.03,59.39,668
24.86,59.09,759
24.77,59.64,859
24.74,59.17,962
24.72,58.69,1044
24.67,58.44,1144
24.58,57.65,1207
24.46,57.33,1276
24.42,56.84,1325
24.25,58.78,1367
24.08,57.56,1440
24.05,56.91,1444
24.0,56.91,1483
24.01,59.12,1506
24.32,65.98,1242
24.34,61.5,1076
24.17,61.27,1014
23.99,65.35,1001
24.37,67.82,1010
24.56,64.67,1114
24.75,67.0,1283
24.8,63.57,1404
24.8,62.09,1529
24.72,61.0,1661
24.71,61.28,1687
24.66,59.62,1814
24.64,59.51,1867
24.63,59.26,1909
24.65,59.21,1898
24.58,59.37,1962
24.52,60.38,1934
24.4,60.03,1862
24.19,59.39,1785
23.99,59.41,1699
23.87,59.48,1536
23.75,59.76,1459
23.76,60.98,1337
23.84,62.91,1242
24.06,63.09,1144
24.18,62.68,1173
24.29,61.14,1269
24.36,60.58,1309
24.33,59.86,1327
24.34,59.04,1370
24.32,58.86,1414
24.32,58.68,1438
24.28,58.37,1417
24.3,58.28,1457
24.29,58.03,1481
24.26,57.89,1520
24.25,57.55,1524
24.21,57.7,1535
24.13,57.79,1552
24.32,65.23,1406
24.72,66.47,1045
24.51,62.63,958
24.23,61.51,950
24.01,61.05,942
24.31,61.65,1086
25.01,62.52,1214
25.86,65.81,1260
26.44,64.89,1295
26.6,63.17,1362
26.17,60.74,1348
25.58,59.87,1392
25.19,58.28,1453
24.87,57.22,1476
24.66,56.49,1521
24.54,56.08,1547
24.45,55.42,1607
24.38,55.0,1626
24.28,54.41,1650
24.15,54.14,1696
24.06,53.82,1734
24.0,53.8,1760
23.94,53.67,1750
24.1,57.66,1747
24.84,65.45,1353
25.03,63.26,1166
24.73,61.38,1188
24.54,60.46,1254
24.43,60.12,1292
24.4,58.86,1355
24.31,57.85,1429
24.27,57.16,1471
24.2,56.54,1507
24.13,56.0,1533
24.07,55.66,1584
24.0,55.19,1591
23.92,54.67,1611
23.85,54.05,1638
23.84,53.46,1688
23.8,53.31,1691
23.79,52.89,1715
23.72,52.5,1701
23.84,56.07,1672
24.01,57.74,1419
23.77,56.41,1354
23.63,56.03,1323
23.56,56.51,1349
23.56,58.01,1398
23.56,58.09,1421
23.53,58.24,1470
23.51,57.32,1486
23.39,56.55,1541
23.3,55.53,1526
23.19,54.82,1568
23.12,54.68,1624
23.1,54.54,1645
23.06,54.29,1671
23.02,54.21,1662
23.0,53.59,1658
22.93,53.29,1687
22.88,54.04,1686
23.7,65.03,1517
25.11,63.76,1339
26.1,63.0,1286
26.72,60.51,1243
27.12,60.53,1238
27.4,61.42,1223
27.63,60.87,1205
27.84,61.65,1168
28.0,61.09,1150
28.12,62.87,1118
28.2,63.89,1069
28.26,64.27,1013
28.31,64.6,968
28.34,64.66,1006
28.4,64.51,1021
28.44,65.52,938
28.48,65.85,914
28.53,65.75,899
28.59,65.61,904
28.61,66.21,876
28.63,66.7,884
28.64,66.54,861
28.67,67.05,871
28.7,66.82,875
28.73,67.54,859
28.74,67.94,827
28.77,67.99,808
28.79,68.18,818
28.81,68.2,800
28.83,68.2,794
28.84,68.81,758
28.86,68.5,753
28.88,69.05,749
28.88,68.91,733
28.91,68.56,731
28.92,69.09,729
28.92,69.59,704
28.93,69.59,675
28.93,69.73,667
28.94,69.64,678
28.96,69.62,659
28.98,69.66,656
28.98,69.98,643
28.99,69.82,640
28.99,69.82,619
29.0,69.87,617
29.01,70.25,630
29.01,70.13,614
29.0,70.53,602
29.0,70.5,601
29.0,70.73,609
28.99,71.05,591
28.98,71.17,587
28.97,71.31,568
28.96,71.65,562
28.95,71.69,554
28.96,71.6,559
28.97,71.6,545
28.97,71.42,541
28.99,71.52,534
28.98,71.57,530
28.98,71.66,519
28.98,71.65,526
28.99,71.82,524
28.98,71.86,511
28.98,71.81,521
28.99,71.75,517
29.0,71.81,513
29.01,71.8,502
29.01,71.77,506
29.01,71.85,501
29.01,71.97,501
29.02,72.03,500
29.03,71.95,495
29.03,71.99,490
29.04,72.08,488
29.04,72.09,490
29.04,72.13,489
29.04,72.16,483
29.04,72.19,472
29.05,72.2,473
29.05,72.35,471
29.06,72.23,469
29.06,72.34,466
29.07,72.27,473
29.06,72.35,458
29.06,72.45,473
29.06,72.43,466
29.06,72.51,466
29.07,72.53,471
29.06,72.55,462
29.06,72.55,442
29.07,72.53,443
29.06,72.49,440
29.06,72.6,449
29.06,72.64,446
29.06,72.69,436
29.07,72.66,435
29.07,72.83,436
29.07,72.86,446
29.07,72.95,432
29.07,73.03,445
29.07,73.06,441
29.07,73.3,431
29.07,73.26,426
29.07,73.35,413
29.07,73.55,430
29.07,73.7,424
29.07,73.64,431
29.07,73.64,438
29.07,73.61,428
29.07,73.76,437
29.07,73.93,419
29.07,73.83,426
29.07,73.84,421
29.07,73.87,423
29.09,73.78,422
29.09,73.84,416
29.09,73.78,435
26.59,73.45,611
26.62,73.84,603
26.65,73.91,602
26.68,74.27,593
26.7,74.56,596
26.71,75.06,577
26.71,75.21,572
26.72,75.19,572
26.73,75.31,561
26.75,75.25,567
26.76,75.5,552
26.78,75.37,554
26.81,75.54,559
26.83,75.6,547
26.85,75.97,536
26.85,75.89,545
26.85,76.01,532
26.88,76.07,525
26.88,76.17,537
26.9,76.25,533
26.91,76.53,511
26.93,76.38,514
26.93,76.55,503
26.94,76.69,493
26.94,76.88,516
26.96,76.8,503
26.98,77.12,516
26.98,77.33,503
26.98,77.24,492
27.0,77.37,485
27.01,77.61,488
27.02,77.7,488
27.01,77.76,483
27.03,77.9,485
27.05,77.84,489
27.05,78.08,469
27.04,78.09,480
27.05,78.04,472
27.05,78.15,470
27.06,78.05,475
27.06,78.25,476
27.05,78.25,476
27.05,78.24,491
27.06,78.31,459
27.07,78.25,475
27.08,78.38,473
27.09,78.48,470
27.1,78.4,455
27.1,78.59,452
27.1,78.64,457
27.09,78.69,471
27.1,78.75,446
27.11,78.55,453
27.11,78.79,448
27.12,78.77,444
27.14,78.83,453
27.15,79.06,454
27.16,79.05,461
27.17,79.2,444
27.18,79.28,452
27.19,79.47,439
27.19,79.75,436
27.2,79.87,438
27.2,80.05,435
27.2,80.0,447
27.2,80.13,449
27.2,80.11,432
27.2,80.14,439
27.21,80.07,436
27.2,80.26,442
27.2,80.14,419
27.2,80.25,432
27.2,80.36,442
27.2,80.37,440
27.2,80.55,435
27.2,80.46,426
27.21,80.15,438
27.21,80.24,428
27.21,80.1,425
27.21,80.16,422
27.22,80.21,417
27.21,80.24,422
27.21,80.27,423
27.22,80.29,421
27.23,80.39,425
27.23,80.35,418
27.23,80.63,422
27.23,80.51,429
27.24,80.5,413
27.25,80.55,414
27.25,80.64,414
27.26,80.71,421
27.25,80.61,438
27.26,80.59,420
27.27,80.69,429
27.29,80.81,426
27.3,80.84,417
27.3,80.88,418
27.32,80.94,411
27.33,81.02,416
27.36,80.52,416
27.38,80.66,414
27.39,80.6,429
27.42,80.03,417
27.46,79.89,414
27.51,79.41,413
27.57,79.17,425
27.62,78.94,415
27.66,78.73,416
27.69,79.68,439
27.72,79.75,446
27.77,79.35,535
27.01,71.79,449
25.65,67.66,483
24.67,65.33,559
24.0,63.33,631
23.52,62.67,675
23.19,61.42,749
22.91,60.44,789
22.66,59.88,812
22.44,59.46,842
22.26,59.5,889
22.11,59.65,900
22.01,59.07,934
21.84,58.72,944
21.73,58.44,979
21.63,58.18,976
21.58,58.45,986
21.58,58.68,1003
21.53,58.49,1029
21.44,58.27,1032
21.42,60.88,1016
21.95,70.12,796
21.78,63.25,718
21.25,59.91,689
21.1,59.79,654
20.79,58.49,638
20.48,60.09,585
20.43,59.64,520
20.38,58.98,524
20.23,58.0,502
20.48,61.67,490
20.42,60.52,477
20.11,58.01,471
20.11,60.23,463
20.16,60.66,468
20.06,61.32,475
20.2,61.85,486
20.17,60.38,510
20.14,61.21,519
20.16,60.96,600
20.23,60.99,638
20.48,61.42,743
20.51,61.71,764
20.77,68.5,708
21.4,73.96,574
21.76,74.78,520
22.1,75.88,476
22.45,76.1,433
22.6,77.18,412
22.66,74.38,418
22.36,71.69,412
21.94,69.49,414
22.41,75.05,418
23.39,75.45,417
24.6,79.4,452
25.48,76.54,495
25.97,74.29,647
26.39,74.12,742
26.31,78.81,812
26.21,82.93,911
26.29,84.64,1047
26.41,85.77,1201
26.6,85.95,1354
26.83,85.94,1436
27.05,85.61,1526
27.15,83.59,1607
27.04,81.61,1675
27.12,83.06,1722
27.31,83.95,1657
27.46,83.99,1453
27.49,83.84,1294
27.4,83.77,1308
27.35,83.71,1260
27.36,83.47,1199
27.2,80.39,1163
26.3,74.61,1089
25.19,70.21,1026
24.36,68.11,1026
23.81,66.2,1030
23.4,65.83,1107
23.27,66.12,1158
23.19,66.44,1183
23.45,70.42,1061
23.8,72.72,802
23.63,68.67,712
23.12,65.58,674
22.7,63.75,649
22.38,62.32,638
22.08,61.55,610
21.83,61.44,607
21.61,62.16,565
21.65,69.62,569
22.11,72.35,546
22.55,73.36,514
22.95,74.83,504
23.24,73.11,541
23.01,69.44,577
22.73,67.07,671
22.54,65.8,779
22.46,65.97,911
22.4,65.07,1017
22.38,65.02,1111
22.4,64.28,1200
22.42,64.19,1249
22.46,63.79,1340
22.83,61.92,1478
23.45,60.1,1526
23.89,58.35,1633
24.15,56.8,1672
24.26,56.27,1720
24.35,55.72,1772
24.39,54.97,1819
24.33,54.7,1861
24.27,55.06,1922
24.29,55.11,1937
24.33,59.96,1857
24.22,59.99,1668
23.97,58.64,1627
23.77,57.75,1592
23.64,56.38,1564
23.47,55.84,1561
23.37,55.39,1528
23.25,54.83,1503
23.18,54.42,1496
23.05,53.97,1486
22.93,53.84,1468
22.88,53.61,1477
22.87,53.4,1445
22.84,53.04,1457
22.77,52.96,1452
22.82,60.5,1356
23.0,66.73,1052
22.96,63.71,973
23.3,66.42,916
23.97,64.8,911
24.49,64.68,889
24.85,63.31,863
25.13,62.61,861
25.33,62.75,842
25.48,63.27,837
25.58,63.33,812
25.67,64.23,806
25.74,64.25,800
25.81,64.62,793
25.88,64.78,773
25.93,65.29,763
25.97,65.94,747
26.0,66.27,735
26.02,66.74,740
26.05,66.94,727
26.09,67.44,729
26.12,67.92,705
26.14,68.06,695
26.17,68.52,686
26.19,68.49,679
26.22,68.39,665
26.24,68.86,658
26.26,69.41,671
26.28,69.84,651
26.3,70.23,645
26.32,70.1,647
26.32,70.55,626
26.32,71.08,638
26.32,71.51,632
26.33,71.84,621
26.34,71.87,610
26.35,71.74,624
26.36,72.06,600
26.37,72.26,592
26.37,72.58,592
26.38,72.46,590
26.4,72.61,581
26.41,72.96,582
26.42,72.87,569
26.42,73.22,577
26.42,73.41,554
26.43,73.41,567
26.43,73.54,550
26.44,73.58,558
26.45,73.88,559
26.45,73.86,538
26.46,73.93,544
26.47,74.07,542
26.48,74.22,532
26.48,74.31,533
26.49,74.63,520
26.51,74.77,525
26.52,75.17,511
26.52,75.28,500
26.53,75.27,506
26.53,75.37,521
26.54,75.4,513
26.55,75.17,503
26.55,75.52,504
26.55,75.63,498
26.54,75.53,494
26.54,75.64,488
26.54,75.59,493
26.54,75.54,493
26.55,75.6,495
26.55,75.46,492
26.56,75.49,483
26.56,75.57,482
26.56,75.57,494
26.57,75.74,478
26.57,75.8,480
26.58,75.8,490
26.58,75.93,482
26.59,76.28,473
26.61,76.57,482
26.62,76.73,478
26.63,76.76,467
26.64,76.96,469
26.65,77.37,470
26.65,77.43,456
26.66,77.76,468
26.67,77.98,460
26.68,77.66,448
26.68,77.81,455
26.68,78.35,448
26.68,78.26,460
26.69,78.12,455
26.69,78.06,450
26.69,78.26,450
26.69,78.3,455
26.69,78.38,448
26.69,78.43,441
26.69,78.34,450
26.69,78.48,444
26.7,78.35,439
26.7,78.52,441
26.71,78.66,440
26.71,78.59,443
26.72,78.7,432
26.73,78.75,440
26.73,78.77,433
26.73,78.79,431
26.73,78.77,438
26.72,78.91,428
26.71,79.03,450
26.72,78.99,440
26.73,78.78,444
26.73,78.91,442
26.75,78.93,440
26.75,79.14,435
26.76,79.1,418
26.76,79.17,430
26.76,79.24,431
26.77,79.25,428
26.77,79.22,442
26.77,79.18,433
26.77,79.3,434
26.77,79.2,444
26.78,79.32,422
26.78,79.34,426
26.78,79.34,433
26.78,79.41,448
26.79,79.4,438
26.79,79.38,437
26.8,79.52,426
26.81,79.56,423
26.81,79.53,432
26.82,79.72,431
26.83,79.67,431
26.83,79.85,435
26.83,80.07,438
26.84,80.23,443
26.85,80.22,429
26.85,80.14,428
26.86,80.22,427
26.86,80.17,427
26.87,80.09,442
26.88,80.0,439
26.89,80.06,428
26.89,80.07,436
26.9,79.84,432
26.91,80.07,418
26.93,80.25,424
26.94,80.15,435
26.96,80.75,425
26.98,81.13,413
27.0,80.65,435
27.04,80.11,423
27.08,79.7,430
27.14,79.67,420
27.19,79.52,432
27.24,79.61,427
27.29,79.15,413
27.33,79.18,423
27.35,79.16,411
27.38,79.1,411
27.41,78.95,417
27.43,79.02,419
27.44,79.07,422
27.42,79.08,419
27.4,79.26,411
27.4,79.44,414
27.44,79.26,413
27.5,79.08,426
27.56,79.06,410
27.62,78.91,417
27.68,78.79,413
27.72,78.63,418
27.74,78.66,411
27.76,78.61,412
27.79,78.62,410
27.8,78.68,411
27.8,78.74,417
27.78,78.87,410
27.76,79.08,416
27.75,79.12,416
27.77,79.13,410
27.8,79.06,415
27.82,79.05,412
27.83,79.08,412
27.86,79.05,412
27.89,79.01,416
27.94,78.95,415
27.99,78.93,413
28.03,78.82,415
28.07,78.68,412
28.11,78.53,411
28.16,78.47,410
28.21,78.36,410
28.26,78.34,409
28.27,78.36,410
28.29,78.36,413
28.31,78.39,410
28.33,78.4,410
28.35,78.43,413
28.37,78.31,410
28.4,78.25,412
28.41,78.23,410
28.43,78.2,409
28.45,78.26,410
28.47,78.22,410
28.49,78.18,411
28.51,78.11,411
28.54,78.04,410
28.53,77.99,410
28.5,78.07,410
28.46,78.14,409
28.44,78.2,410
28.42,78.23,410
28.39,77.9,415
28.34,77.81,410
28.27,78.02,410
28.22,78.08,410
28.18,78.25,412
28.12,78.65,412
28.05,79.1,409
27.97,79.79,411
27.89,79.97,413
27.83,80.15,412
27.79,80.36,414
27.74,80.55,417
27.7,80.78,416
27.68,80.73,410
27.68,81.05,414
27.68,81.17,412
27.69,81.02,411
27.71,80.83,410
27.73,80.57,411
27.72,80.63,411
27.7,80.68,410
27.68,80.7,414
27.66,80.64,417
27.64,80.6,424
27.63,80.52,410
27.63,80.38,411
27.64,80.25,429
27.68,80.06,420
27.73,79.85,424
27.76,79.81,415
27.77,80.18,414
27.77,80.03,410
27.75,80.47,415
27.73,80.5,410
27.73,80.48,415
27.74,80.27,414
27.78,80.17,410
27.82,79.96,410
27.85,79.91,410
27.88,79.85,413
27.89,79.9,410
27.9,79.93,412
27.89,79.92,411
27.86,79.74,417
27.84,79.43,418
27.81,79.44,420
27.78,79.52,414
27.76,79.59,416
27.75,79.56,413
27.77,79.38,411
27.76,79.37,413
27.76,79.39,414
27.75,79.32,417
27.75,79.41,413
27.74,79.41,410
27.74,79.25,414
27.75,79.23,421
27.75,79.14,415
27.76,79.04,410
27.75,78.99,410
27.74,78.99,416
27.72,78.96,410
27.71,79.06,414
27.69,79.1,413
27.67,79.01,415
27.64,78.94,412
27.61,78.82,412
27.59,78.65,421
27.56,78.49,421
27.54,78.36,418
27.52,78.13,415
27.51,77.97,418
27.5,77.82,419
27.49,77.75,421
27.48,77.58,426
27.48,77.52,418
27.47,77.41,416
27.47,77.4,416
27.47,77.4,433
27.46,77.5,416
27.46,77.55,431
27.46,77.55,430
27.45,77.57,414
27.46,77.53,421
27.46,77.4,427
27.46,77.32,422
27.46,77.33,423
27.46,77.3,432
27.46,77.36,416
27.46,77.36,433
27.45,77.34,424
27.46,77.35,430
27.46,77.38,438
27.46,77.45,434
27.46,77.58,437
27.46,77.61,432
27.46,77.72,430
27.46,77.74,429
27.45,77.73,429
27.46,77.88,422
27.46,77.91,424
27.46,77.97,441
27.46,77.99,430
27.46,78.07,416
27.46,78.05,439
27.47,78.06,423
27.47,78.07,432
27.46,78.08,437
27.46,78.14,426
27.47,78.15,431
27.47,78.22,425
27.47,78.25,428
27.47,78.28,429
27.47,78.34,428
27.47,78.48,438
27.47,78.51,429
27.47,78.56,427
27.47,78.63,432
27.47,78.72,431
27.47,78.7,423
27.47,78.75,429
27.47,78.74,415
27.47,78.79,417
27.47,78.76,426
27.47,78.78,436
27.47,78.82,428
27.47,78.82,430
27.47,78.89,435
27.47,79.01,428
27.47,79.07,426
27.48,79.13,427
27.47,79.21,423
27.47,79.22,423
27.47,79.19,417
27.47,79.12,418
27.47,79.18,423
27.47,79.2,417
27.47,79.19,422
27.48,79.25,429
27.48,79.32,416
27.49,79.56,420
27.49,79.71,435
27.49,79.77,422
27.49,79.87,426
27.49,79.93,436
27.49,80.19,428
27.5,80.33,432
27.49,80.31,427
27.49,80.39,417
27.49,80.41,423
27.5,80.43,429
27.5,80.4,415
27.5,80.38,422
27.5,80.26,429
27.5,80.26,416
27.5,80.19,438
27.5,80.14,434
27.5,80.13,418
27.5,80.1,414
27.51,80.11,420
27.51,80.14,420
27.51,80.17,417
27.51,80.16,416
27.51,80.16,414
27.51,80.27,427
27.5,80.25,428
27.5,80.21,427
27.51,80.21,430
27.51,80.23,434
27.51,80.33,421
27.51,80.44,417
27.52,80.58,412
27.52,80.47,419
27.52,80.53,421
27.52,80.51,436
27.52,80.46,415
27.52,80.5,423
27.52,80.49,419
27.52,80.47,421
27.52,80.46,423
27.52,80.47,416
27.53,80.45,424
27.53,80.49,420
27.53,80.48,425
27.52,80.59,427
27.52,80.61,427
27.52,80.49,417
27.53,80.48,425
27.53,80.47,417
27.53,80.39,421
27.53,80.36,421
27.53,80.26,424
27.54,80.19,427
27.54,80.17,423
27.54,80.15,416
27.53,80.13,425
27.53,80.17,420
27.53,80.16,420
27.54,80.13,421
27.54,80.13,425
27.55,80.1,416
27.56,80.03,432
27.56,79.96,416
27.56,79.92,428
27.55,79.91,421
27.55,79.91,418
27.56,79.89,431
27.57,79.9,418
27.57,79.84,431
27.57,79.82,429
27.57,79.78,428
27.58,79.75,423
27.59,79.69,423
27.6,79.65,421
27.61,79.56,419
27.63,79.49,416
27.66,79.4,422
27.69,79.38,419
27.71,79.35,418
27.76,79.24,432
27.81,79.23,429
27.86,79.1,422
27.92,79.02,434
27.98,78.99,424
28.03,78.95,425
27.88,78.08,432
27.28,73.92,427
26.72,71.17,438
26.29,69.02,452
25.96,67.07,511
25.76,65.64,550
25.62,64.95,630
25.58,64.56,744
25.52,64.01,825
25.5,63.19,888
25.41,62.12,946
25.36,61.54,996
25.27,60.81,1073
25.23,60.6,1130
25.25,60.1,1215
25.24,59.35,1291
25.22,58.74,1292
25.16,58.49,1339
25.12,58.16,1386
25.11,57.81,1444
25.09,57.57,1486
25.15,57.0,1509
25.16,56.8,1553
25.16,57.05,1571
25.08,60.36,1410
24.88,58.78,1338
24.67,57.52,1278
24.47,57.2,1228
24.37,57.84,1162
24.41,59.69,1087
24.6,64.69,961
24.81,67.76,853
